FFT Profile of Model Wake,,,
,,,
882.812,0.057,,
890.625,0.06,,
898.437,0.058,,
906.25,0.048,,
914.062,0.05,,
921.875,0.052,,
929.687,0.054,,
937.5,0.053,,
945.312,0.051,,
953.125,0.053,,
960.937,0.051,,
968.75,0.048,,
976.562,0.057,,
984.375,0.059,,
992.187,0.057,,
1000,0.049,,
1007.812,0.049,,
1015.625,0.055,,
1023.437,0.046,,
1031.25,0.044,,
1039.062,0.047,,
1046.875,0.05,,
1054.687,0.052,,
1062.5,0.05,,
1070.312,0.05,,
1078.125,0.05,,
1085.937,0.052,,
1093.75,0.051,,
1101.562,0.044,,
1109.375,0.047,,
1117.187,0.047,,
1125,0.041,,
1132.812,0.042,,
1140.625,0.047,,
1148.437,0.044,,
1156.25,0.044,,
1164.062,0.047,,
1171.875,0.047,,
1179.687,0.049,,
1187.5,0.048,,
1195.312,0.048,,
1203.125,0.04,,
1210.937,0.038,,
1218.75,0.039,,
1226.562,0.038,,
1234.375,0.04,,
1242.187,0.04,,
1250,0.045,,
1257.812,0.047,,
1265.625,0.039,,
1273.437,0.037,,
1281.25,0.039,,
1289.062,0.041,,
1296.875,0.041,,
1304.687,0.04,,
1312.5,0.037,,
1320.312,0.036,,
1328.125,0.038,,
1335.937,0.039,,
1343.75,0.039,,
1351.562,0.037,,
1359.375,0.035,,
1367.187,0.034,,
1375,0.034,,
1382.812,0.039,,
1390.625,0.039,,
1398.437,0.038,,
1406.25,0.035,,
1414.062,0.035,,
1421.875,0.037,,
1429.687,0.037,,
1437.5,0.034,,
1445.312,0.035,,
1453.125,0.033,,
1460.937,0.03,,
1468.75,0.032,,
1476.562,0.034,,
1484.375,0.035,,
1492.187,0.035,,
1500,0.037,,
1507.812,0.033,,
1515.625,0.03,,
1523.437,0.034,,
1531.25,0.033,,
1539.062,0.033,,
1546.875,0.035,,
1554.687,0.032,,
1562.5,0.029,,
1570.312,0.032,,
1578.125,0.031,,
1585.937,0.034,,
1593.75,0.033,,
1601.562,0.034,,
1609.375,0.031,,
1617.187,0.027,,
1625,0.029,,
1632.812,0.027,,
1640.625,0.028,,
1648.437,0.026,,
1656.25,0.028,,
1664.062,0.032,,
1671.875,0.03,,
1679.687,0.032,,
1687.5,0.03,,
1695.312,0.031,,
1703.125,0.029,,
1710.937,0.03,,
1718.75,0.03,,
1726.562,0.03,,
1734.375,0.03,,
1742.187,0.03,,
1750,0.031,,
1757.812,0.029,,
1765.625,0.027,,
1773.437,0.028,,
1781.25,0.03,,
1789.062,0.028,,
1796.875,0.027,,
1804.687,0.026,,
1812.5,0.021,,
1820.312,0.024,,
1828.125,0.03,,
1835.937,0.027,,
1843.75,0.027,,
1851.562,0.031,,
1859.375,0.028,,
1867.187,0.026,,
1875,0.026,,
1882.812,0.027,,
1890.625,0.026,,
1898.437,0.027,,
1906.25,0.024,,
1914.062,0.021,,
1921.875,0.023,,
1929.687,0.026,,
1937.5,0.022,,
1945.312,0.024,,
1953.125,0.025,,
1960.937,0.022,,
1968.75,0.027,,
1976.562,0.026,,
1984.375,0.024,,
1992.187,0.025,,
2000,0.024,,
2007.812,0.025,,
2015.625,0.024,,
2023.437,0.023,,
2031.25,0.023,,
2039.062,0.026,,
2046.875,0.024,,
2054.687,0.023,,
2062.5,0.023,,
2070.312,0.026,,
2078.125,0.025,,
2085.937,0.023,,
2093.75,0.024,,
2101.562,0.024,,
2109.375,0.027,,
2117.187,0.022,,
2125,0.022,,
2132.812,0.025,,
2140.625,0.025,,
2148.437,0.023,,
2156.25,0.024,,
2164.062,0.022,,
2171.875,0.026,,
2179.687,0.027,,
2187.5,0.024,,
2195.312,0.023,,
2203.125,0.023,,
2210.937,0.022,,
2218.75,0.023,,
2226.562,0.022,,
2234.375,0.023,,
2242.187,0.022,,
2250,0.022,,
2257.812,0.022,,
2265.625,0.022,,
2273.437,0.021,,
2281.25,0.02,,
2289.062,0.023,,
2296.875,0.023,,
2304.687,0.02,,
2312.5,0.021,,
2320.312,0.021,,
2328.125,0.02,,
2335.937,0.024,,
2343.75,0.023,,
2351.562,0.022,,
2359.375,0.019,,
2367.187,0.021,,
2375,0.022,,
2382.812,0.023,,
2390.625,0.019,,
2398.437,0.02,,
2406.25,0.018,,
2414.062,0.02,,
2421.875,0.02,,
2429.687,0.021,,
2437.5,0.022,,
2445.312,0.02,,
2453.125,0.019,,
2460.937,0.021,,
2468.75,0.019,,
2476.562,0.019,,
2484.375,0.02,,
2492.187,0.019,,
2500,0.017,,
2507.812,0.019,,
2515.625,0.02,,
2523.437,0.02,,
2531.25,0.02,,
2539.062,0.02,,
2546.875,0.019,,
2554.687,0.019,,
2562.5,0.019,,
2570.312,0.019,,
2578.125,0.017,,
2585.937,0.019,,
2593.75,0.021,,
2601.562,0.018,,
2609.375,0.02,,
2617.187,0.021,,
2625,0.021,,
2632.812,0.02,,
2640.625,0.018,,
2648.437,0.017,,
2656.25,0.018,,
2664.062,0.019,,
2671.875,0.019,,
2679.687,0.019,,
2687.5,0.019,,
2695.312,0.017,,
2703.125,0.017,,
2710.937,0.02,,
2718.75,0.019,,
2726.562,0.017,,
2734.375,0.017,,
2742.187,0.019,,
2750,0.019,,
2757.812,0.018,,
2765.625,0.018,,
2773.437,0.017,,
2781.25,0.018,,
2789.062,0.018,,
2796.875,0.017,,
2804.687,0.019,,
2812.5,0.019,,
2820.312,0.018,,
2828.125,0.015,,
2835.937,0.017,,
2843.75,0.018,,
2851.562,0.015,,
2859.375,0.018,,
2867.187,0.019,,
2875,0.021,,
2882.812,0.018,,
2890.625,0.018,,
2898.437,0.017,,
2906.25,0.015,,
2914.062,0.016,,
2921.875,0.016,,
2929.687,0.017,,
2937.5,0.017,,
2945.312,0.017,,
2953.125,0.016,,
2960.937,0.016,,
2968.75,0.019,,
2976.562,0.018,,
2984.375,0.017,,
2992.187,0.016,,
3000,0.016,,
3007.812,0.014,,
3015.625,0.015,,
3023.437,0.017,,
3031.25,0.017,,
3039.062,0.017,,
3046.875,0.015,,
3054.687,0.016,,
3062.5,0.015,,
3070.312,0.016,,
3078.125,0.016,,
3085.937,0.015,,
3093.75,0.016,,
3101.562,0.016,,
3109.375,0.016,,
3117.187,0.015,,
3125,0.015,,
3132.812,0.015,,
3140.625,0.017,,
3148.437,0.016,,
3156.25,0.016,,
3164.062,0.016,,
3171.875,0.017,,
3179.687,0.015,,
3187.5,0.015,,
3195.312,0.016,,
3203.125,0.015,,
3210.937,0.015,,
3218.75,0.015,,
3226.562,0.014,,
3234.375,0.016,,
3242.187,0.015,,
3250,0.015,,
3257.812,0.015,,
3265.625,0.015,,
3273.437,0.014,,
3281.25,0.015,,
3289.062,0.015,,
3296.875,0.016,,
3304.687,0.016,,
3312.5,0.015,,
3320.312,0.015,,
3328.125,0.013,,
3335.937,0.013,,
3343.75,0.015,,
3351.562,0.015,,
3359.375,0.014,,
3367.187,0.014,,
3375,0.014,,
3382.812,0.013,,
3390.625,0.014,,
3398.437,0.014,,
3406.25,0.015,,
3414.062,0.015,,
3421.875,0.015,,
3429.687,0.014,,
3437.5,0.015,,
3445.312,0.014,,
3453.125,0.014,,
3460.937,0.014,,
3468.75,0.015,,
3476.562,0.016,,
3484.375,0.014,,
3492.187,0.013,,
3500,0.014,,
3507.812,0.015,,
3515.625,0.015,,
3523.437,0.012,,
3531.25,0.013,,
3539.062,0.013,,
3546.875,0.014,,
3554.687,0.014,,
3562.5,0.015,,
3570.312,0.015,,
3578.125,0.015,,
3585.937,0.015,,
3593.75,0.014,,
3601.562,0.014,,
3609.375,0.015,,
3617.187,0.013,,
3625,0.013,,
3632.812,0.013,,
3640.625,0.013,,
3648.437,0.012,,
3656.25,0.013,,
3664.062,0.013,,
3671.875,0.012,,
3679.687,0.012,,
3687.5,0.014,,
3695.312,0.014,,
3703.125,0.015,,
3710.937,0.014,,
3718.75,0.014,,
3726.562,0.014,,
3734.375,0.013,,
3742.187,0.014,,
3750,0.012,,
3757.812,0.012,,
3765.625,0.012,,
3773.437,0.012,,
3781.25,0.014,,
3789.062,0.014,,
3796.875,0.014,,
3804.687,0.013,,
3812.5,0.012,,
3820.312,0.015,,
3828.125,0.016,,
3835.937,0.014,,
3843.75,0.013,,
3851.562,0.013,,
3859.375,0.013,,
3867.187,0.014,,
3875,0.014,,
3882.812,0.015,,
3890.625,0.014,,
3898.437,0.014,,
3906.25,0.013,,
3914.062,0.013,,
3921.875,0.014,,
3929.687,0.014,,
3937.5,0.014,,
3945.312,0.015,,
3953.125,0.015,,
3960.937,0.013,,
3968.75,0.013,,
3976.562,0.016,,
3984.375,0.014,,
3992.187,0.014,,
